conversation_id,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,summary_time_seconds
6dftk,1.0,0.047013755876719486,0.08980542158656246,0.9851301115241635,0.04615116684082202,0.08817168524371985,0.9111111111111111,0.04283475535434442,0.08182271744553467,5.734721422195435
6dgub,1.0,0.11434236615994713,0.2052194543297746,0.9825581395348837,0.11177248677248677,0.2007125890736342,1.0,0.11434236615994713,0.2052194543297746,2.16502046585083
6dj78,1.0,0.049130434782608694,0.09365934521342727,0.9644444444444444,0.0471841704718417,0.08996683250414593,0.672566371681416,0.03304347826086956,0.06299212598425195,3.323265314102173
6dk2s,0.9951690821256038,0.07471889735219442,0.13900134952766535,0.970873786407767,0.07256894049346879,0.13504388926401079,0.9951690821256038,0.07471889735219442,0.13900134952766535,2.805783748626709
6dkc0,1.0,0.04979253112033195,0.09486166007905138,0.9770992366412213,0.04830188679245283,0.0920532182668105,0.8712121212121212,0.04337985665786496,0.08264462809917356,2.8303463459014893
6dmed,1.0,0.05327077008004416,0.10115303983228512,0.9635416666666666,0.051076753175041414,0.09701101206082853,0.8186528497409327,0.04361026773392217,0.08280922431865828,4.095218896865845
6dmfk,1.0,0.1398432790837854,0.2453728186144897,0.9696969696969697,0.13510253317249699,0.23716251985177342,1.0,0.1398432790837854,0.2453728186144897,7.335811138153076
6dmin,1.0,0.13172338090010977,0.23278370514064017,0.9832635983263598,0.12904997254255904,0.22815533980582525,1.0,0.13172338090010977,0.23278370514064017,2.729374647140503
6do6q,1.0,0.0777262180974478,0.1442411194833154,0.9849624060150376,0.07603017991874637,0.1411637931034483,1.0,0.0777262180974478,0.1442411194833154,1.8075683116912842
6doch,1.0,0.10954516335682254,0.197459584295612,0.9588235294117647,0.10448717948717949,0.18843930635838152,0.847953216374269,0.09288917360666239,0.16743648960739027,2.3856654167175293
